X,Y,TNT_NAME,activity_type,address,date_fixed,latitude,longitude,repair_type,truck_name,FID
-8476729.89502366,5314879.60546163,Southside,    Accessory On,254-56 LAFAYETTE AVE W                            ,2018/04/17 07:40:45+00,43.019100602539,-76.1477602405262,STREET REPAIR,DP2             ,1698
-8476733.25687324,5314877.09321195,Southside,    Accessory On,254-56 LAFAYETTE AVE W                            ,2018/04/17 07:41:10+00,43.0190841025348,-76.1477904405348,STREET REPAIR,DP2             ,1699
-8476727.13429935,5314879.01165729,Southside,    Accessory On,254-56 LAFAYETTE AVE W                            ,2018/04/17 07:41:39+00,43.0190967025392,-76.1477354405178,STREET REPAIR,DP2             ,1700
-8476724.32904719,5314877.2606957,Southside,    Accessory On,254-56 LAFAYETTE AVE W                            ,2018/04/17 07:42:09+00,43.0190852025381,-76.1477102405088,STREET REPAIR,DP2             ,1701
-8476722.43661527,5314877.93062895,Southside,    Accessory On,254-56 LAFAYETTE AVE W                            ,2018/04/17 07:42:50+00,43.0190896025396,-76.1476932405037,STREET REPAIR,DP2             ,1702
-8476720.86700994,5314877.94585479,Southside,    Accessory On,250-52 LAFAYETTE AVE W                            ,2018/04/17 07:43:19+00,43.0190897025402,-76.1476791404991,STREET REPAIR,DP2             ,1703
-8476718.06175781,5314877.10843851,Southside,    Accessory On,250-52 LAFAYETTE AVE W                            ,2018/04/17 07:43:45+00,43.0190842025401,-76.1476539404905,STREET REPAIR,DP2             ,1704
-8476720.15456484,5314875.69244352,Southside,    Accessory On,250-52 LAFAYETTE AVE W                            ,2018/04/17 07:44:30+00,43.0190749025376,-76.1476727404959,STREET REPAIR,DP2             ,1705
-8476718.4513762,5314877.94585491,Southside,    Accessory On,250-52 LAFAYETTE AVE W                            ,2018/04/17 07:45:15+00,43.019089702541,-76.147657440492,STREET REPAIR,DP2             ,1706
-8476717.52742412,5314877.77837167,Southside,    Accessory On,250-52 LAFAYETTE AVE W                            ,2018/04/17 07:46:08+00,43.0190886025411,-76.1476491404893,STREET REPAIR,DP2             ,1707
-8476715.89102702,5314876.78869783,Southside,    Accessory On,250-52 LAFAYETTE AVE W                            ,2018/04/17 07:46:38+00,43.0190821025405,-76.147634440484,STREET REPAIR,DP2             ,1708
-8476708.90016087,5314879.30094761,Southside,    Accessory On,250-52 LAFAYETTE AVE W                            ,2018/04/17 07:47:30+00,43.0190986025459,-76.1475716404649,STREET REPAIR,DP2             ,1709
-8476704.55869922,5314877.44340578,Southside,    Accessory On,246 LAFAYETTE AVE W                               ,2018/04/17 07:47:58+00,43.0190864025452,-76.1475326404513,STREET REPAIR,DP2             ,1710
-8476699.43800103,5314878.40262855,Southside,    Accessory On,246 LAFAYETTE AVE W                               ,2018/04/17 07:48:20+00,43.0190927025481,-76.1474866404368,STREET REPAIR,DP2             ,1711
-8477604.19867621,5316558.63946644,Southside,    Accessory On,468 CORTLAND AVE & BALLARD AV                     ,2018/04/17 08:02:52+00,43.0301272042626,-76.1556142438666,STREET REPAIR,DP2             ,1712
-8474616.04866418,5317486.20738933,Eastside,    Accessory On,222 EUCLID AVE & OSTROM ALY                       ,2018/04/06 10:35:23+00,43.036217906421,-76.1287712355962,STREET REPAIR,DP2             ,1713
-8477259.76509804,5319791.14123254,Downtown,    Accessory On,99 SALINA ST N & ERIE BLVD W                      ,2018/05/04 10:39:57+00,43.051350208283,-76.1525201443903,STREET REPAIR,DP2             ,1714
-8476031.14233875,5314602.80534202,Southside,    Accessory On,3123 SALINA ST S & PLEASANT AV                    ,2018/04/20 05:19:29+00,43.0172826024475,-76.1414832383595,STREET REPAIR,DP2             ,1715
-8476033.69155611,5314606.39851474,Southside,    Accessory On,3123 SALINA ST S & PLEASANT AV                    ,2018/04/20 05:20:21+00,43.0173062024509,-76.1415061383686,STREET REPAIR,DP2             ,1716
-8476030.63026874,5314599.24262117,Southside,    Accessory On,3123 SALINA ST S & PLEASANT AV                    ,2018/04/20 05:20:46+00,43.0172592024433,-76.1414786383563,STREET REPAIR,DP2             ,1717
-8476024.61901449,5314603.18597502,Southside,    Accessory On,3123 SALINA ST S & PLEASANT AV                    ,2018/04/20 05:21:13+00,43.0172851024502,-76.1414246383406,STREET REPAIR,DP2             ,1718
-8476026.07730021,5314601.63299382,Southside,    Accessory On,3123 SALINA ST S & PLEASANT AV                    ,2018/04/20 05:21:53+00,43.0172749024478,-76.1414377383441,STREET REPAIR,DP2             ,1719
-8476024.73033383,5314599.623254,Southside,    Accessory On,3123 SALINA ST S & PLEASANT AV                    ,2018/04/20 05:22:40+00,43.0172617024459,-76.1414256383392,STREET REPAIR,DP2             ,1720
-8476024.35184738,5314598.46613124,Southside,    Accessory On,3123 SALINA ST S & PLEASANT AV                    ,2018/04/20 05:23:01+00,43.0172541024446,-76.1414222383376,STREET REPAIR,DP2             ,1721
-8476026.76748111,5314598.31387813,Southside,    Accessory On,3123 SALINA ST S & PLEASANT AV                    ,2018/04/20 05:23:33+00,43.0172531024436,-76.1414439383446,STREET REPAIR,DP2             ,1722
-8476028.71557286,5314598.92288998,Southside,    Accessory On,3123 SALINA ST S & PLEASANT AV                    ,2018/04/20 05:24:02+00,43.0172571024436,-76.1414614383506,STREET REPAIR,DP2             ,1723
-8476033.83627106,5314598.23775126,Southside,    Accessory On,3123 SALINA ST S & PLEASANT AV                    ,2018/04/20 05:24:43+00,43.017252602441,-76.1415074383651,STREET REPAIR,DP2             ,1724
-8476031.9438392,5314600.06478734,Southside,    Accessory On,3123 SALINA ST S & PLEASANT AV                    ,2018/04/20 05:25:14+00,43.0172646024439,-76.1414904383605,STREET REPAIR,DP2             ,1725
-8476029.51707328,5314595.72557761,Southside,    Accessory On,3123 SALINA ST S & PLEASANT AV                    ,2018/04/20 05:26:13+00,43.0172361024395,-76.1414686383514,STREET REPAIR,DP2             ,1726
-8476032.52270035,5314592.68051909,Southside,    Accessory On,3123 SALINA ST S & PLEASANT AV                    ,2018/04/20 05:26:55+00,43.0172161024348,-76.1414956383587,STREET REPAIR,DP2             ,1727
-8476035.92907788,5314592.83277181,Southside,    Accessory On,3123 SALINA ST S & PLEASANT AV                    ,2018/04/20 05:27:27+00,43.0172171024338,-76.1415262383687,STREET REPAIR,DP2             ,1728
-8476032.83439475,5314587.51914743,Southside,    Accessory On,3123 SALINA ST S & PLEASANT AV                    ,2018/04/20 05:27:57+00,43.0171822024284,-76.1414984383572,STREET REPAIR,DP2             ,1729
-8476027.2350229,5314594.0660208,Southside,    Accessory On,3123 SALINA ST S & PLEASANT AV                    ,2018/04/20 05:28:46+00,43.0172252024383,-76.1414481383439,STREET REPAIR,DP2             ,1730
-8476026.35559851,5314591.73655153,Southside,    Accessory On,3123 SALINA ST S & PLEASANT AV                    ,2018/04/20 05:29:52+00,43.0172099024357,-76.1414402383403,STREET REPAIR,DP2             ,1731
-8476026.4669178,5314587.35166968,Southside,    Accessory On,3123 SALINA ST S & PLEASANT AV                    ,2018/04/20 05:30:29+00,43.0171811024304,-76.1414412383385,STREET REPAIR,DP2             ,1732
-8476026.84540411,5314585.76824061,Southside,    Accessory On,3123 SALINA ST S & PLEASANT AV                    ,2018/04/20 05:31:05+00,43.0171707024284,-76.1414446383389,STREET REPAIR,DP2             ,1733
-8476025.20900704,5314585.1592296,Southside,    Accessory On,3207-15 SALINA ST S & PLEASANT AV                 ,2018/04/20 05:31:35+00,43.0171667024282,-76.1414299383338,STREET REPAIR,DP2             ,1734
-8476028.7378354,5314572.93333995,Southside,    Accessory On,3220 SALINA ST S & PLEASANT AV                    ,2018/04/20 05:33:01+00,43.0170864024122,-76.1414616383383,STREET REPAIR,DP2             ,1735
-8476027.13483431,5314574.86694789,Southside,    Accessory On,3207-15 SALINA ST S & PLEASANT AV                 ,2018/04/20 05:34:16+00,43.0170991024151,-76.1414472383346,STREET REPAIR,DP2             ,1736
-8476026.91219519,5314573.51189983,Southside,    Accessory On,3207-15 SALINA ST S & PLEASANT AV                 ,2018/04/20 05:34:52+00,43.0170902024135,-76.1414452383333,STREET REPAIR,DP2             ,1737
-8476012.76347974,5314505.28776811,Southside,    Accessory On,3220 SALINA ST S & PLEASANT AV                    ,2018/04/20 05:36:11+00,43.016642102336,-76.1413181382599,STREET REPAIR,DP2             ,1738
-8476002.47755166,5314433.01427537,Southside,    Accessory On,3304 SALINA ST S & CALTHROP AV                    ,2018/04/20 05:37:59+00,43.0161674022523,-76.1412257381958,STREET REPAIR,DP2             ,1739
-8476005.33846311,5314425.70626402,Southside,    Accessory On,3304 SALINA ST S & CALTHROP AV                    ,2018/04/20 05:39:19+00,43.0161194022425,-76.1412514382007,STREET REPAIR,DP2             ,1740
-8476009.82464009,5314426.49796472,Southside,    Accessory On,3304 SALINA ST S & CALTHROP AV                    ,2018/04/20 05:39:53+00,43.0161246022419,-76.1412917382141,STREET REPAIR,DP2             ,1741
-8476015.02326182,5314423.11801091,Southside,    Accessory On,3304 SALINA ST S & CALTHROP AV                    ,2018/04/20 05:40:34+00,43.016102402236,-76.1413384382277,STREET REPAIR,DP2             ,1742
-8476005.95072054,5314426.16301452,Southside,    Accessory On,3304 SALINA ST S & CALTHROP AV                    ,2018/04/20 05:43:02+00,43.0161224022428,-76.1412569382027,STREET REPAIR,DP2             ,1743
-8476007.3088188,5314426.96994045,Southside,    Accessory On,3304 SALINA ST S & CALTHROP AV                    ,2018/04/20 05:43:59+00,43.0161277022433,-76.141269138207,STREET REPAIR,DP2             ,1744
-8476009.03427158,5314429.0253182,Southside,    Accessory On,3304 SALINA ST S & CALTHROP AV                    ,2018/04/20 05:44:58+00,43.0161412022452,-76.141284638213,STREET REPAIR,DP2             ,1745
-8476008.01013159,5314422.55468582,Southside,    Accessory On,3304 SALINA ST S & CALTHROP AV                    ,2018/04/20 05:47:27+00,43.0160987022377,-76.141275438207,STREET REPAIR,DP2             ,1746
-8476004.48130282,5314426.84814044,Southside,    Accessory On,3304 SALINA ST S & CALTHROP AV                    ,2018/04/20 05:48:08+00,43.0161269022442,-76.1412437381988,STREET REPAIR,DP2             ,1747
-8476007.58711738,5314422.32631066,Southside,    Accessory On,3304 SALINA ST S & CALTHROP AV                    ,2018/04/20 05:48:48+00,43.0160972022376,-76.1412716382057,STREET REPAIR,DP2             ,1748
-8476006.65203339,5314423.19413643,Southside,    Accessory On,3304 SALINA ST S & CALTHROP AV                    ,2018/04/20 05:49:24+00,43.016102902239,-76.1412632382033,STREET REPAIR,DP2             ,1749
-8476005.2494075,5314425.81283915,Southside,    Accessory On,3304 SALINA ST S & CALTHROP AV                    ,2018/04/20 05:50:18+00,43.0161201022427,-76.1412506382005,STREET REPAIR,DP2             ,1750
-8476009.86916745,5314418.04808319,Southside,    Accessory On,3304 SALINA ST S & CALTHROP AV                    ,2018/04/20 05:51:20+00,43.0160691022317,-76.1412921382103,STREET REPAIR,DP2             ,1751
-8476005.52770595,5314418.77888368,Southside,    Accessory On,3304 SALINA ST S & CALTHROP AV                    ,2018/04/20 05:51:43+00,43.0160739022341,-76.141253138198,STREET REPAIR,DP2             ,1752
-8476004.81526124,5314423.87926215,Southside,    Accessory On,3304 SALINA ST S & CALTHROP AV                    ,2018/04/20 05:52:09+00,43.0161074022405,-76.1412467381983,STREET REPAIR,DP2             ,1753
-8476007.78749196,5314411.50133348,Southside,    Accessory On,3304 SALINA ST S & CALTHROP AV                    ,2018/04/20 05:52:55+00,43.0160261022245,-76.1412734382011,STREET REPAIR,DP2             ,1754
-8476002.66679377,5314412.53663341,Southside,    Accessory On,3304 SALINA ST S & CALTHROP AV                    ,2018/04/20 05:53:44+00,43.0160329022275,-76.1412274381867,STREET REPAIR,DP2             ,1755
-8476002.80037654,5314399.79332051,Southside,    Accessory On,3304 SALINA ST S & CALTHROP AV                    ,2018/04/20 05:54:32+00,43.0159492022121,-76.1412286381811,STREET REPAIR,DP2             ,1756
-8476003.47942502,5314387.79604774,Southside,    Accessory On,3308 SALINA ST S                                  ,2018/04/20 05:55:21+00,43.0158704021973,-76.1412347381774,STREET REPAIR,DP2             ,1757
-8476003.3124453,5314379.5289005,Southside,    Accessory On,3308 SALINA ST S                                  ,2018/04/20 05:55:58+00,43.0158161021874,-76.141233238173,STREET REPAIR,DP2             ,1758
-8476001.79849979,5314380.67077131,Southside,    Accessory On,3308 SALINA ST S                                  ,2018/04/20 05:56:47+00,43.0158236021893,-76.1412196381692,STREET REPAIR,DP2             ,1759
-8476007.47579542,5314375.96626448,Southside,    Accessory On,3308 SALINA ST S                                  ,2018/04/20 05:57:44+00,43.0157927021816,-76.1412706381835,STREET REPAIR,DP2             ,1760
-8476007.56485111,5314377.29083404,Southside,    Accessory On,3308 SALINA ST S                                  ,2018/04/20 05:58:13+00,43.0158014021832,-76.1412714381843,STREET REPAIR,DP2             ,1761
-8476006.87466981,5314372.9517276,Southside,    Accessory On,3308 SALINA ST S                                  ,2018/04/20 05:58:48+00,43.0157729021782,-76.1412652381803,STREET REPAIR,DP2             ,1762
-8476003.55734799,5314374.55034572,Southside,    Accessory On,3308 SALINA ST S                                  ,2018/04/20 06:00:01+00,43.0157834021813,-76.1412354381714,STREET REPAIR,DP2             ,1763
-8476005.14921724,5314374.77871964,Southside,    Accessory On,3308 SALINA ST S                                  ,2018/04/20 06:01:15+00,43.015784902181,-76.1412497381761,STREET REPAIR,DP2             ,1764
-8475999.93946342,5314375.41816719,Southside,    Accessory On,3308 SALINA ST S                                  ,2018/04/20 06:01:45+00,43.0157891021836,-76.1412029381612,STREET REPAIR,DP2             ,1765
-8475995.9319679,5314517.39176867,Southside,    Accessory On,3207-15 SALINA ST S & PLEASANT AV                 ,2018/04/20 06:35:13+00,43.0167216023565,-76.1411669382165,STREET REPAIR,DP2             ,1766
-8475997.04516321,5314518.16825214,Southside,    Accessory On,3220 SALINA ST S & PLEASANT AV                    ,2018/04/20 06:36:19+00,43.016726702357,-76.1411769382202,STREET REPAIR,DP2             ,1767
-8475997.65742133,5314531.93181406,Southside,    Accessory On,3207-15 SALINA ST S & PLEASANT AV                 ,2018/04/20 06:36:53+00,43.0168171023735,-76.1411824382284,STREET REPAIR,DP2             ,1768
-8476021.84715919,5314620.71031925,Southside,    Accessory On,3123 SALINA ST S & PLEASANT AV                    ,2018/04/20 06:38:36+00,43.0174002024723,-76.1413997383408,STREET REPAIR,DP2             ,1769
-8476023.67279974,5314626.63297632,Southside,    Accessory On,3123 SALINA ST S & PLEASANT AV                    ,2018/04/20 06:38:56+00,43.0174391024788,-76.1414161383489,STREET REPAIR,DP2             ,1770
-8476023.53921673,5314634.641511,Southside,    Accessory On,3119 SALINA ST S                                  ,2018/04/20 06:39:18+00,43.0174917024886,-76.1414149383523,STREET REPAIR,DP2             ,1771
-8476059.80712485,5314753.62843605,Southside,    Accessory On,3017 SALINA ST S                                  ,2018/04/20 06:40:56+00,43.0182732026197,-76.1417407385142,STREET REPAIR,DP2             ,1772
-8476057.60299846,5314758.22655382,Southside,    Accessory On,3017 SALINA ST S                                  ,2018/04/20 06:41:13+00,43.018303402626,-76.1417209385099,STREET REPAIR,DP2             ,1773
-8476054.74208664,5314758.72899743,Southside,    Accessory On,3017 SALINA ST S                                  ,2018/04/20 06:41:50+00,43.0183067026276,-76.1416952385018,STREET REPAIR,DP2             ,1774
-8476059.27279157,5314762.13952319,Southside,    Accessory On,3017 SALINA ST S                                  ,2018/04/20 06:42:28+00,43.0183291026302,-76.1417359385166,STREET REPAIR,DP2             ,1775
-8476075.41412503,5314801.28453256,Southside,    Accessory On,3001-03 SALINA ST S & CORNING AVE                 ,2018/04/20 06:43:39+00,43.0185862026718,-76.1418809385821,STREET REPAIR,DP2             ,1776
-8476075.08016677,5314807.58794512,Southside,    Accessory On,3001-03 SALINA ST S & CORNING AVE                 ,2018/04/20 06:44:00+00,43.0186276026796,-76.1418779385841,STREET REPAIR,DP2             ,1777
-8476080.86878255,5314814.75922366,Southside,    Accessory On,3001-03 SALINA ST S & CORNING AVE                 ,2018/04/20 06:44:51+00,43.0186747026862,-76.1419299386044,STREET REPAIR,DP2             ,1778
-8476085.6777871,5314833.66950101,Southside,    Accessory On,2929 SALINA ST S & CORNING AVE                    ,2018/04/20 06:47:35+00,43.0187989027074,-76.1419731386273,STREET REPAIR,DP2             ,1779
-8476089.94132513,5314836.48625234,Southside,    Accessory On,2929 SALINA ST S & CORNING AVE                    ,2018/04/20 06:48:35+00,43.0188174027093,-76.142011438641,STREET REPAIR,DP2             ,1780
-8476092.20111169,5314839.53138998,Southside,    Accessory On,2929 SALINA ST S & CORNING AVE                    ,2018/04/20 06:49:07+00,43.0188374027122,-76.1420317386491,STREET REPAIR,DP2             ,1781
-8476092.42375151,5314854.19374219,Southside,    Accessory On,2923-25 SALINA ST S                               ,2018/04/20 06:49:57+00,43.0189337027299,-76.1420337386567,STREET REPAIR,DP2             ,1782
-8476096.09729587,5314853.61516483,Southside,    Accessory On,2923-25 SALINA ST S                               ,2018/04/20 06:51:24+00,43.0189299027278,-76.1420667386671,STREET REPAIR,DP2             ,1783
-8476100.7170562,5314852.88433033,Southside,    Accessory On,2923-25 SALINA ST S                               ,2018/04/20 06:52:11+00,43.0189251027254,-76.1421082386802,STREET REPAIR,DP2             ,1784
-8476101.98609911,5314858.76145735,Southside,    Accessory On,2923-25 SALINA ST S                               ,2018/04/20 06:52:42+00,43.018963702732,-76.1421196386867,STREET REPAIR,DP2             ,1785
-8476100.34970191,5314855.71631341,Southside,    Accessory On,2923-25 SALINA ST S                               ,2018/04/20 06:53:30+00,43.0189437027289,-76.1421049386805,STREET REPAIR,DP2             ,1786
-8476099.20311105,5314860.7712531,Southside,    Accessory On,2923-25 SALINA ST S                               ,2018/04/20 06:53:53+00,43.0189769027354,-76.1420946386795,STREET REPAIR,DP2             ,1787
-8476099.03613222,5314869.5260496,Southside,    Accessory On,2923-25 SALINA ST S                               ,2018/04/20 06:54:26+00,43.0190344027461,-76.1420931386831,STREET REPAIR,DP2             ,1788
-8476100.62800164,5314873.2259051,Southside,    Accessory On,2923-25 SALINA ST S                               ,2018/04/20 06:55:23+00,43.01905870275,-76.1421074386895,STREET REPAIR,DP2             ,1789
-8476147.08164611,5314985.28806612,Southside,    Accessory On,2849-55 SALINA ST S                               ,2018/04/20 06:58:09+00,43.0197947028692,-76.1425247388778,STREET REPAIR,DP2             ,1790
-8476163.87976572,5315042.33979409,Southside,    Accessory On,2827-31 SALINA ST S                               ,2018/04/20 06:59:17+00,43.0201694029322,-76.1426756389537,STREET REPAIR,DP2             ,1791
-8476166.08389263,5315047.74503321,Southside,    Accessory On,2827-31 SALINA ST S                               ,2018/04/20 06:59:57+00,43.020204902938,-76.1426954389626,STREET REPAIR,DP2             ,1792
-8476166.1395526,5315051.65812384,Southside,    Accessory On,2827-31 SALINA ST S                               ,2018/04/20 07:01:07+00,43.0202306029427,-76.1426959389646,STREET REPAIR,DP2             ,1793
-8476161.88714645,5315047.36438268,Southside,    Accessory On,2827-31 SALINA ST S                               ,2018/04/20 07:02:38+00,43.020202402939,-76.1426577389502,STREET REPAIR,DP2             ,1794
-8476164.60334307,5315050.59230141,Southside,    Accessory On,2827-31 SALINA ST S                               ,2018/04/20 07:04:03+00,43.020223602942,-76.1426821389596,STREET REPAIR,DP2             ,1795
-8476169.20083981,5315055.89096286,Southside,    Accessory On,2807-15 SALINA ST S & BRIGHTON AV                 ,2018/04/20 07:04:44+00,43.0202584029468,-76.1427234389755,STREET REPAIR,DP2             ,1796
-8476173.09702362,5315062.8188151,Southside,    Accessory On,2807-15 SALINA ST S & BRIGHTON AV                 ,2018/04/20 07:05:29+00,43.0203039029538,-76.1427584389902,STREET REPAIR,DP2             ,1797
-8476178.38470155,5315070.40139326,Southside,    Accessory On,2807-15 SALINA ST S & BRIGHTON AV                 ,2018/04/20 07:06:38+00,43.0203537029612,-76.1428059390092,STREET REPAIR,DP2             ,1798
-8476181.69089171,5315074.46675394,Southside,    Accessory On,2807-15 SALINA ST S & BRIGHTON AV                 ,2018/04/20 07:07:07+00,43.0203804029649,-76.1428356390207,STREET REPAIR,DP2             ,1799
-8476191.44248493,5315125.24584789,Southside,    Accessory On,109-11 BRIGHTON AVE E                             ,2018/04/20 07:08:10+00,43.0207139030228,-76.1429232390731,STREET REPAIR,DP2             ,1800
-8476199.61333894,5315139.22346969,Southside,    Accessory On,2711-31 SALINA ST S & BRIGHTON AV                 ,2018/04/20 07:08:51+00,43.0208057030369,-76.1429966391035,STREET REPAIR,DP2             ,1801
-8476201.28313206,5315143.33453895,Southside,    Accessory On,2711-31 SALINA ST S & BRIGHTON AV                 ,2018/04/20 07:09:36+00,43.0208327030413,-76.1430116391103,STREET REPAIR,DP2             ,1802
-8477892.20453881,5316227.63881812,Southside,    Accessory On,1000-02 SOUTH AVE & KENNEDY ST W                  ,2018/04/20 08:06:23+00,43.0279536037628,-76.1582014445495,STREET REPAIR,DP2             ,1803
-8477893.2064141,5316219.11116864,Southside,    Accessory On,1000-02 SOUTH AVE & KENNEDY ST W                  ,2018/04/20 08:07:25+00,43.0278976037521,-76.1582104445484,STREET REPAIR,DP2             ,1804
-8477892.79453178,5316217.83202192,Southside,    Accessory On,1000-02 SOUTH AVE & KENNEDY ST W                  ,2018/04/20 08:08:47+00,43.0278892037507,-76.1582067445466,STREET REPAIR,DP2             ,1805
-8477905.00628134,5316169.54435973,Southside,    Accessory On,1008-10 SOUTH AVE                                 ,2018/04/20 08:10:29+00,43.0275721036882,-76.1583164445594,STREET REPAIR,DP2             ,1806
-8478027.36868086,5315704.36010327,Southside,    Accessory On,1300 SOUTH AVE & PARKWAY DR                       ,2018/04/20 08:14:06+00,43.0245172030839,-76.1594156446962,STREET REPAIR,DP2             ,1807
-8478028.40395242,5315703.59874825,Southside,    Accessory On,1300 SOUTH AVE & PARKWAY DR                       ,2018/04/20 08:15:14+00,43.0245122030827,-76.1594249446989,STREET REPAIR,DP2             ,1808
-8478396.17021345,5314562.54959506,Southside,    Accessory On,2056 SOUTH AVE & FAIRFIELD AVE                    ,2018/04/20 08:20:11+00,43.0170182015767,-76.1627286452315,STREET REPAIR,DP2             ,1809
-8478401.34657059,5314546.2129263,Southside,    Accessory On,2108 SOUTH AVE & FAIRFIELD AVE                    ,2018/04/20 08:21:12+00,43.0169109015552,-76.1627751452389,STREET REPAIR,DP2             ,1810
-8477258.16209685,5319791.14123262,Downtown,    Accessory On,99 SALINA ST N & ERIE BLVD W                      ,2018/05/04 10:40:42+00,43.0513502082836,-76.1525057443857,STREET REPAIR,DP2             ,1811
-8474616.18224796,5317492.95428311,Eastside,    Accessory On,222 EUCLID AVE & OSTROM ALY                       ,2018/04/06 10:35:56+00,43.0362622064291,-76.1287724355997,STREET REPAIR,DP2             ,1812
-8474610.72759117,5317493.47210388,Eastside,    Accessory On,222 EUCLID AVE & OSTROM ALY                       ,2018/04/06 10:37:45+00,43.0362656064316,-76.1287234355841,STREET REPAIR,DP2             ,1813
-8473891.56999638,5316444.56372831,Eastside,    Accessory On,1125-27 LANCASTER AVE                             ,2018/04/06 10:46:52+00,43.0293781054151,-76.1222631329931,STREET REPAIR,DP2             ,1814
-8473887.37325009,5316442.24902634,Eastside,    Accessory On,1125-27 LANCASTER AVE                             ,2018/04/06 10:47:50+00,43.0293629054138,-76.1222254329798,STREET REPAIR,DP2             ,1815
-8473817.57584823,5315328.16716523,Eastside,    Accessory On,1589-89/2 LANCASTER AVE & COLVIN ST               ,2018/04/06 10:51:45+00,43.0220466040925,-76.121598432251,STREET REPAIR,DP2             ,1816
-8476101.68572599,5318466.38555639,Eastside,    Accessory On,700 E ADAMS ST SYRACUSE 13210                     ,2018/04/09 05:40:32+00,43.0426534070876,-76.142116940389,STREET REPAIR,DP2             ,1817
-8476100.93988518,5318466.73588324,Eastside,    Accessory On,700 E ADAMS ST SYRACUSE 13210                     ,2018/04/09 05:42:02+00,43.0426557070883,-76.142110240387,STREET REPAIR,DP2             ,1818
-8476094.87297081,5318463.91803779,Eastside,    Accessory On,702 E ADAMS ST SYRACUSE 13210                     ,2018/04/09 05:44:56+00,43.042637207087,-76.1420557403679,STREET REPAIR,DP2             ,1819
-8476100.90648971,5318474.10798109,Eastside,    Accessory On,101 MONROE ST SYRACUSE 13210                      ,2018/04/09 05:47:31+00,43.0427041070972,-76.1421099403903,STREET REPAIR,DP2             ,1820
-8481172.47934576,5317061.10163547,Westside,    Accessory On,400 VELASKO RD & ONONDAGA BLV                     ,2018/04/09 06:07:49+00,43.0334266036272,-76.1876686545016,STREET REPAIR,DP2             ,1821
-8481171.82256064,5317062.59410803,Westside,    Accessory On,400 VELASKO RD & ONONDAGA BLV                     ,2018/04/09 06:08:29+00,43.0334364036292,-76.1876627545004,STREET REPAIR,DP2             ,1822
-8481173.25858237,5317059.50255798,Westside,    Accessory On,400 VELASKO RD & ONONDAGA BLV                     ,2018/04/09 06:09:32+00,43.033416103625,-76.1876756545031,STREET REPAIR,DP2             ,1823
-8481172.04519955,5317059.85283213,Westside,    Accessory On,400 VELASKO RD & ONONDAGA BLV                     ,2018/04/09 06:11:04+00,43.0334184036259,-76.1876647544997,STREET REPAIR,DP2             ,1824
-8481171.700109,5317059.5787046,Westside,    Accessory On,400 VELASKO RD & ONONDAGA BLV                     ,2018/04/09 06:12:07+00,43.0334166036256,-76.1876616544986,STREET REPAIR,DP2             ,1825
-8479812.02113984,5316989.49376483,Westside,    Accessory On,1202 BELLEVUE AVE & GEDDES ST                     ,2018/04/09 06:19:05+00,43.0329564040145,-76.1754474505037,STREET REPAIR,DP2             ,1826
-8479811.10831971,5316989.26532698,Westside,    Accessory On,1202 BELLEVUE AVE & GEDDES ST                     ,2018/04/09 06:19:57+00,43.0329549040145,-76.1754392505009,STREET REPAIR,DP2             ,1827
-8479814.38111371,5316987.5901157,Westside,    Accessory On,1202 BELLEVUE AVE & GEDDES ST                     ,2018/04/09 06:20:21+00,43.0329439040113,-76.1754686505097,STREET REPAIR,DP2             ,1828
-8479825.04552423,5316984.65088182,Westside,    Accessory On,1202 BELLEVUE AVE & GEDDES ST                     ,2018/04/09 06:21:33+00,43.0329246040041,-76.1755644505394,STREET REPAIR,DP2             ,1829
-8479821.72820242,5316986.32609258,Westside,    Accessory On,1202 BELLEVUE AVE & GEDDES ST                     ,2018/04/09 06:23:52+00,43.0329356040073,-76.1755346505305,STREET REPAIR,DP2             ,1830
-8479815.93958699,5316985.73215455,Westside,    Accessory On,1202 BELLEVUE AVE & GEDDES ST                     ,2018/04/09 06:24:25+00,43.0329317040085,-76.1754826505133,STREET REPAIR,DP2             ,1831
-8480664.92924336,5319881.24917787,Westside,    Accessory On,1701-05 FAYETTE ST W & HAMILTON S                 ,2018/04/09 07:06:04+00,43.0519417072062,-76.1831092543571,STREET REPAIR,DP2             ,1832
-8480677.83117455,5319843.68243782,Westside,    Accessory On,1701-05 FAYETTE ST W & HAMILTON S                 ,2018/04/09 07:09:22+00,43.0516951071564,-76.1832251543769,STREET REPAIR,DP2             ,1833
-8480577.71038475,5319705.20781062,Westside,    Accessory On,1620 FAYETTE ST W                                 ,2018/04/09 07:12:25+00,43.0507861070243,-76.1823257540196,STREET REPAIR,DP2             ,1834
-8480565.78806208,5319679.78293397,Westside,    Accessory On,1620 FAYETTE ST W                                 ,2018/04/09 07:13:49+00,43.0506192069978,-76.1822186539728,STREET REPAIR,DP2             ,1835
-8479947.8310771,5319163.10473351,Westside,    Accessory On,1216-30 FAYETTE ST W TO MAGNOLIA                  ,2018/04/09 07:18:06+00,43.0472274065898,-76.1766674519275,STREET REPAIR,DP2             ,1836
-8479945.80506059,5319141.7484618,Westside,    Accessory On,1223 FAYETTE ST W TO NELSON ST                    ,2018/04/09 07:19:29+00,43.0470872065648,-76.1766492519115,STREET REPAIR,DP2             ,1837
